Date,Close,Silver_Close,VNI_Close,USD_VND_Rate,Hseng_Close,Nikkei_Close,Nikkei_Volume,Dax_Close,SP_Close,DJ_Close,DJ_Volume
2017-05-31,1275.4,17.406,737.82,22715.0,25660.65,19660.0,43350.0,12615.06,2411.8,21008.65,371580000.0
2017-06-01,1270.1,17.281,741.8,22710.0,25809.22,19860.0,68760.0,12664.92,2430.1,21144.18,276730000.0
2017-06-02,1280.2,17.525,738.81,22715.0,25924.05,20170.0,103070.0,12822.94,2439.1,21206.29,329700000.0
2017-06-05,1282.7,17.581,743.49,22715.0,25862.99,20150.0,135570.0,12690.12,2436.1,21184.04,269790000.0
2017-06-06,1297.5,17.71,751.31,22725.0,25997.14,19970.0,108140.0,12690.12,2429.3,21136.23,283550000.0
2017-06-07,1293.2,17.62,753.46,22725.0,25974.16,19950.0,84050.0,12672.49,2433.1,21173.69,273400000.0
2017-06-08,1279.5,17.414,750.13,22690.0,26063.06,19970.0,50200.0,12713.58,2433.8,21182.53,330330000.0
2017-06-09,1271.4,17.223,749.72,22687.5,26030.29,19950.0,66900.0,12815.72,2431.8,21271.97,397200000.0
2017-06-12,1268.9,16.944,751.09,22692.5,25708.04,19860.0,57100.0,12690.44,2429.4,21235.67,528080000.00000006
2017-06-13,1268.6,16.767,756.89,22692.5,25852.1,19890.0,45880.0,12764.98,2440.3,21328.47,323510000.0
2017-06-14,1275.9,17.136,760.77,22705.0,25875.9,19880.0,35340.0,12805.95,2437.9,21374.56,295090000.0
2017-06-15,1254.6,16.716,760.57,22690.0,25565.34,19810.0,71930.0,12691.81,2432.5,21359.9,317200000.0
2017-06-16,1256.5,16.661,761.24,22690.0,25626.49,19940.0,69130.0,12752.73,2433.2,21384.28,603260000.0
2017-06-19,1246.7,16.502,766.83,22715.0,25924.55,20030.0,45250.0,12888.95,2453.5,21528.99,289400000.0
2017-06-20,1243.5,16.417,767.99,22725.0,25843.04,20200.0,55810.0,12814.79,2437.0,21467.14,310200000.0
2017-06-21,1245.8,16.374,767.41,22700.0,25694.58,20110.0,54380.0,12774.26,2435.6,21410.03,292500000.0
2017-06-22,1249.4,16.509,766.3,22710.0,25674.53,20070.0,41520.0,12794.0,2434.5,21397.29,270680000.0
2017-06-23,1256.4,16.647,769.01,22725.0,25670.05,20080.0,36930.0,12733.41,2438.3,21394.76,368400000.0
2017-06-26,1246.4,16.572,772.52,22725.0,25871.89,20120.0,31750.0,12770.83,2439.1,21409.55,241880000.0
2017-06-27,1246.9,16.588,767.51,22725.0,25839.99,20150.0,39640.0,12671.02,2419.4,21310.66,292170000.0
2017-06-28,1249.1,16.727,769.04,22740.0,25683.5,20140.0,50440.0,12647.27,2440.7,21454.61,271510000.0
2017-06-29,1245.8,16.654,771.75,22732.5,25965.42,20210.0,58980.0,12416.19,2419.7,21287.03,336750000.0
2017-06-30,1242.3,16.627,776.47,22725.0,25764.58,20020.0,88140.0,12325.12,2423.4,21349.63,313260000.0
2017-07-03,1219.2,16.092,778.88,22735.5,25784.17,20070.0,48410.0,12475.31,2429.0,21479.27,186810000.0
2017-07-04,1221.7,15.896,775.54,22736.5,25389.01,20010.0,50540.0,12437.13,2409.8,21320.04,320450000.0
2017-07-06,1223.3,15.983,782.65,22735.0,25465.22,19970.0,57470.0,12381.25,2409.8,21320.04,320450000.0
2017-07-07,1209.7,15.425,775.73,22725.0,25340.85,19950.0,61110.0,12388.68,2425.2,21414.34,242240000.0
2017-07-10,1213.2,15.629,766.56,22725.0,25500.06,20100.0,43850.0,12445.92,2427.4,21408.52,270340000.0
2017-07-11,1214.7,15.745,769.36,22725.0,25877.64,20180.0,35570.0,12437.02,2425.5,21409.07,247570000.0
2017-07-12,1219.1,15.887,774.17,22727.5,26043.64,20060.0,41880.0,12626.58,2443.2,21532.14,267870000.0
2017-07-13,1217.3,15.691,778.3,22725.0,26346.17,20080.0,42630.0,12641.33,2447.8,21553.09,232270000.0
2017-07-14,1227.5,15.933,777.6,22725.0,26389.23,20110.0,31190.0,12631.72,2459.3,21637.74,235590000.0
2017-07-17,1233.7,16.099,768.91,22730.0,26470.58,20060.0,45310.0,12587.16,2459.1,21629.72,244780000.0
2017-07-18,1241.9,16.268,767.49,22730.0,26524.94,19980.0,45310.0,12430.39,2460.6,21574.73,251110000.0
2017-07-19,1242.0,16.297,771.3,22735.0,26672.16,20010.0,40180.0,12452.05,2473.8,21640.75,253040000.0
2017-07-20,1245.5,16.345,768.41,22735.0,26740.21,20090.0,38370.0,12447.25,2473.4,21611.78,313950000.0
2017-07-21,1254.9,16.457,761.86,22725.0,26706.09,20080.0,37770.0,12240.06,2472.5,21580.07,362830000.0
2017-07-24,1254.3,16.443,759.74,22730.0,26846.83,19940.0,45510.0,12208.95,2469.9,21513.17,284080000.0
2017-07-25,1252.1,16.542,767.27,22732.5,26852.05,19920.0,37410.0,12264.31,2477.1,21613.43,304300000.0
2017-07-26,1249.4,16.459,773.88,22727.5,26941.02,20040.0,41880.0,12305.11,2477.8,21711.01,278240000.0
2017-07-27,1260.0,16.573,771.5,22725.0,27131.17,20050.0,52120.0,12212.04,2475.4,21796.55,407320000.0
2017-07-28,1275.3,16.695,777.09,22728.5,26979.39,19950.0,46730.0,12162.7,2472.1,21830.31,285630000.0
2017-07-31,1273.4,16.786,783.55,22726.5,27323.99,19940.0,44460.0,12118.25,2470.3,21891.12,307610000.0
2017-08-01,1279.4,16.764,786.81,22725.0,27540.23,19980.0,34410.0,12251.29,2476.3,21963.92,328410000.0
2017-08-02,1278.4,16.733,786.23,22725.0,27607.38,20070.0,43910.0,12181.48,2477.6,22016.24,336820000.0
2017-08-03,1274.4,16.63,788.49,22732.5,27531.01,20010.0,39240.0,12154.72,2472.2,22026.1,278730000.0
2017-08-04,1264.6,16.252,788.68,22735.0,27562.68,19950.0,29290.0,12297.72,2476.8,22092.81,253640000.0
2017-08-07,1264.7,16.251,792.98,22735.0,27690.36,20040.0,29220.0,12257.17,2480.9,22118.42,213010000.0
