Date,Dax_Close,Dax_Volume,Dax_Change
29/08/2019,"11,838.88",72.99M,1.18%
28/08/2019,"11,701.02",59.96M,-0.25%
27/08/2019,"11,730.02",82.36M,0.62%
26/08/2019,"11,658.04",54.75M,0.40%
23/08/2019,"11,611.51",90.30M,-1.15%
22/08/2019,"11,747.04",74.45M,-0.47%
21/08/2019,"11,802.85",62.80M,1.30%
20/08/2019,"11,651.18",68.83M,-0.55%
19/08/2019,"11,715.37",78.46M,1.32%
16/08/2019,"11,562.74",114.06M,1.31%
15/08/2019,"11,412.67",116.68M,-0.70%
14/08/2019,"11,492.66",106.03M,-2.19%
13/08/2019,"11,750.13",116.61M,0.60%
12/8/2019,"11,679.68",76.12M,-0.12%
9/8/2019,"11,693.80",110.49M,-1.28%
8/8/2019,"11,845.41",104.28M,1.68%
7/8/2019,"11,650.15",112.20M,0.71%
6/8/2019,"11,567.96",88.89M,-0.78%
5/8/2019,"11,658.51",117.30M,-1.80%
2/8/2019,"11,872.44",142.97M,-3.11%
1/8/2019,"12,253.15",90.47M,0.53%
31/07/2019,"12,189.04",94.02M,0.34%
30/07/2019,"12,147.24",118.26M,-2.18%
29/07/2019,"12,417.47",66.30M,-0.02%
26/07/2019,"12,419.90",73.31M,0.47%
25/07/2019,"12,362.10",119.52M,-1.28%
24/07/2019,"12,522.89",96.09M,0.26%
23/07/2019,"12,490.74",97.32M,1.64%
22/07/2019,"12,289.40",60.32M,0.24%
19/07/2019,"12,260.07",80.21M,0.26%
18/07/2019,"12,227.85",75.54M,-0.92%
17/07/2019,"12,341.03",75.11M,-0.72%
16/07/2019,"12,430.97",75.14M,0.35%
15/07/2019,"12,387.34",70.76M,0.52%
12/7/2019,"12,323.32",78.38M,-0.07%
11/7/2019,"12,332.12",78.19M,-0.33%
10/7/2019,"12,373.41",80.44M,-0.51%
9/7/2019,"12,436.55",105.80M,-0.85%
8/7/2019,"12,543.51",91.08M,-0.20%
5/7/2019,"12,568.53",79.90M,-0.49%
4/7/2019,"12,629.90",54.65M,0.11%
3/7/2019,"12,616.24",70.39M,0.71%
2/7/2019,"12,526.72",68.93M,0.04%
1/7/2019,"12,521.38",93.74M,0.99%
28/06/2019,"12,398.80",99.45M,1.04%
27/06/2019,"12,271.03",85.04M,0.21%
26/06/2019,"12,245.32",87.53M,0.14%
25/06/2019,"12,228.44",73.91M,-0.38%
24/06/2019,"12,274.57",89.76M,-0.53%
21/06/2019,"12,339.92",210.69M,-0.13%
20/06/2019,"12,355.39",95.17M,0.38%
19/06/2019,"12,308.53",104.19M,-0.19%
18/06/2019,"12,331.75",153.99M,2.03%
17/06/2019,"12,085.82",84.99M,-0.09%
14/06/2019,"12,096.40",70.04M,-0.60%
13/06/2019,"12,169.05",69.17M,0.44%
12/6/2019,"12,115.68",69.96M,-0.33%
11/6/2019,"12,155.81",95.14M,0.92%
7/6/2019,"12,045.38",80.55M,0.77%
6/6/2019,"11,953.14",89.56M,-0.23%
5/6/2019,"11,980.81",81.81M,0.08%
4/6/2019,"11,971.17",107.67M,1.51%
3/6/2019,"11,792.81",104.35M,0.56%
31/05/2019,"11,726.84",98.49M,-1.47%
30/05/2019,"11,902.08",47.89M,0.54%
29/05/2019,"11,837.81",90.85M,-1.57%
28/05/2019,"12,027.05",121.30M,-0.37%
27/05/2019,"12,071.18",43.77M,0.50%
24/05/2019,"12,011.04",82.36M,0.49%
23/05/2019,"11,952.41",118.10M,-1.78%
22/05/2019,"12,168.74",87.12M,0.21%
21/05/2019,"12,143.47",90.83M,0.85%
20/05/2019,"12,041.29",105.41M,-1.61%
17/05/2019,"12,238.94",104.47M,-0.58%
16/05/2019,"12,310.37",109.00M,1.74%
15/05/2019,"12,099.57",125.84M,0.90%
14/05/2019,"11,991.62",106.20M,0.97%
13/05/2019,"11,876.65",110.57M,-1.52%
10/5/2019,"12,059.83",142.10M,0.72%
9/5/2019,"11,973.92",109.43M,-1.69%
8/5/2019,"12,179.93",101.04M,0.72%
7/5/2019,"12,092.74",109.81M,-1.58%
6/5/2019,"12,286.88",88.43M,-1.01%
3/5/2019,"12,412.75",79.12M,0.55%
2/5/2019,"12,345.42",96.36M,0.01%
30/04/2019,"12,344.08",82.44M,0.13%
29/04/2019,"12,328.02",70.68M,0.10%
26/04/2019,"12,315.18",90.05M,0.27%
25/04/2019,"12,282.60",96.28M,-0.25%
24/04/2019,"12,313.16",106.44M,0.63%
23/04/2019,"12,235.51",77.35M,0.11%
18/04/2019,"12,222.39",108.85M,0.57%
17/04/2019,"12,153.07",102.28M,0.43%
16/04/2019,"12,101.32",83.38M,0.67%
15/04/2019,"12,020.28",65.12M,0.17%
12/4/2019,"11,999.93",92.89M,0.54%
11/4/2019,"11,935.20",78.55M,0.25%
10/4/2019,"11,905.91",68.62M,0.47%
9/4/2019,"11,850.57",67.93M,-0.94%
8/4/2019,"11,963.40",65.65M,-0.39%
5/4/2019,"12,009.75",74.96M,0.18%
4/4/2019,"11,988.01",80.22M,0.28%
3/4/2019,"11,954.40",96.29M,1.70%
2/4/2019,"11,754.79",79.78M,0.62%
1/4/2019,"11,681.99",99.98M,1.35%
29/03/2019,"11,526.04",92.09M,0.86%
28/03/2019,"11,428.16",92.17M,0.08%
27/03/2019,"11,419.04",105.27M,0.00%
26/03/2019,"11,419.48",82.46M,0.64%
25/03/2019,"11,346.65",77.38M,-0.15%
22/03/2019,"11,364.17",115.66M,-1.61%
21/03/2019,"11,549.96",94.45M,-0.46%
20/03/2019,"11,603.89",103.95M,-1.57%
19/03/2019,"11,788.41",84.06M,1.13%
18/03/2019,"11,657.06",93.93M,-0.25%
15/03/2019,"11,685.69",193.80M,0.85%
14/03/2019,"11,587.47",90.30M,0.13%
13/03/2019,"11,572.41",80.79M,0.42%
12/3/2019,"11,524.17",90.07M,-0.17%
11/3/2019,"11,543.48",73.79M,0.75%
8/3/2019,"11,457.84",84.48M,-0.52%
7/3/2019,"11,517.80",102.61M,-0.60%
6/3/2019,"11,587.63",67.22M,-0.28%
5/3/2019,"11,620.74",65.61M,0.24%
4/3/2019,"11,592.66",60.22M,-0.08%
1/3/2019,"11,601.68",74.96M,0.75%
28/02/2019,"11,515.64",86.73M,0.25%
27/02/2019,"11,487.33",86.87M,-0.46%
26/02/2019,"11,540.79",76.32M,0.31%
25/02/2019,"11,505.39",72.11M,0.42%
22/02/2019,"11,457.70",68.96M,0.30%
21/02/2019,"11,423.28",80.19M,0.19%
20/02/2019,"11,401.97",74.07M,0.82%
19/02/2019,"11,309.21",69.22M,0.09%
18/02/2019,"11,299.20",57.20M,-0.01%
15/02/2019,"11,299.80",108.91M,1.89%
14/02/2019,"11,089.79",85.96M,-0.69%
13/02/2019,"11,167.22",71.93M,0.37%
12/2/2019,"11,126.08",77.16M,1.01%
11/2/2019,"11,014.59",71.70M,0.99%
8/2/2019,"10,906.78",105.47M,-1.05%
7/2/2019,"11,022.02",111.36M,-2.67%
6/2/2019,"11,324.72",78.24M,-0.38%
5/2/2019,"11,367.98",92.18M,1.71%
4/2/2019,"11,176.58",76.46M,-0.04%
1/2/2019,"11,180.66",104.85M,0.07%
31/01/2019,"11,173.10",115.41M,-0.08%
30/01/2019,"11,181.66",75.91M,-0.33%
29/01/2019,"11,218.83",77.45M,0.08%
28/01/2019,"11,210.31",75.38M,-0.63%
25/01/2019,"11,281.79",103.09M,1.36%
24/01/2019,"11,130.18",113.97M,0.53%
23/01/2019,"11,071.54",90.47M,-0.17%
22/01/2019,"11,090.11",75.72M,-0.41%
21/01/2019,"11,136.20",68.00M,-0.62%
18/01/2019,"11,205.54",122.82M,2.63%
17/01/2019,"10,918.62",81.78M,-0.12%
16/01/2019,"10,931.24",82.28M,0.36%
15/01/2019,"10,891.79",82.68M,0.33%
14/01/2019,"10,855.91",67.99M,-0.29%
11/1/2019,"10,887.46",77.87M,-0.31%
10/1/2019,"10,921.59",79.65M,0.26%
9/1/2019,"10,893.32",99.04M,0.83%
8/1/2019,"10,803.98",96.57M,0.52%
7/1/2019,"10,747.81",73.35M,-0.18%
4/1/2019,"10,767.69",98.29M,3.37%
3/1/2019,"10,416.66",87.35M,-1.55%
2/1/2019,"10,580.19",82.09M,0.20%
28/12/2018,"10,558.96",54.23M,1.71%
27/12/2018,"10,381.51",107.37M,-2.37%
21/12/2018,"10,633.82",222.85M,0.21%
20/12/2018,"10,611.10",126.24M,-1.44%
19/12/2018,"10,766.21",99.49M,0.24%
18/12/2018,"10,740.89",99.27M,-0.29%
17/12/2018,"10,772.20",88.25M,-0.86%
14/12/2018,"10,865.77",83.94M,-0.54%
13/12/2018,"10,924.70",90.72M,-0.04%
12/12/2018,"10,929.43",106.42M,1.38%
11/12/2018,"10,780.51",104.96M,1.49%
10/12/2018,"10,622.07",123.24M,-1.54%
7/12/2018,"10,788.09",103.49M,-0.21%
6/12/2018,"10,810.98",136.09M,-3.48%
5/12/2018,"11,200.24",75.66M,-1.19%
4/12/2018,"11,335.32",86.40M,-1.14%
3/12/2018,"11,465.46",104.38M,1.85%
30/11/2018,"11,257.24",112.39M,-0.36%
29/11/2018,"11,298.23",95.25M,-0.01%
28/11/2018,"11,298.88",75.21M,-0.09%
27/11/2018,"11,309.11",77.79M,-0.40%
26/11/2018,"11,354.72",92.20M,1.45%
23/11/2018,"11,192.69",64.96M,0.49%
22/11/2018,"11,138.49",66.56M,-0.94%
21/11/2018,"11,244.17",95.47M,1.61%
20/11/2018,"11,066.41",123.68M,-1.58%
19/11/2018,"11,244.54",81.15M,-0.85%
16/11/2018,"11,341.00",116.51M,-0.11%
15/11/2018,"11,353.67",99.86M,-0.52%
14/11/2018,"11,412.53",109.69M,-0.52%
13/11/2018,"11,472.22",103.14M,1.30%
12/11/2018,"11,325.44",96.09M,-1.77%
9/11/2018,"11,529.16",106.91M,0.02%
8/11/2018,"11,527.32",83.12M,-0.45%
7/11/2018,"11,579.10",88.65M,0.83%
6/11/2018,"11,484.34",86.75M,-0.09%
5/11/2018,"11,494.96",71.52M,-0.21%
2/11/2018,"11,518.99",113.32M,0.44%
1/11/2018,"11,468.54",101.91M,0.18%
31/10/2018,"11,447.51",131.22M,1.42%
30/10/2018,"11,287.39",102.38M,-0.42%
29/10/2018,"11,335.48",101.77M,1.20%
26/10/2018,"11,200.62",142.99M,-0.94%
25/10/2018,"11,307.12",124.10M,1.03%
24/10/2018,"11,191.63",121.11M,-0.73%
23/10/2018,"11,274.28",118.76M,-2.17%
22/10/2018,"11,524.34",76.05M,-0.26%
19/10/2018,"11,553.83",132.73M,-0.31%
18/10/2018,"11,589.21",100.19M,-1.07%
17/10/2018,"11,715.03",96.50M,-0.52%
16/10/2018,"11,776.55",88.34M,1.40%
15/10/2018,"11,614.16",74.19M,0.78%
12/10/2018,"11,523.81",102.24M,-0.13%
11/10/2018,"11,539.35",146.69M,-1.48%
10/10/2018,"11,712.50",121.23M,-2.21%
9/10/2018,"11,977.22",79.57M,0.25%
8/10/2018,"11,947.16",79.66M,-1.36%
5/10/2018,"12,111.90",96.95M,-1.08%
4/10/2018,"12,244.14",104.31M,-0.35%
2/10/2018,"12,287.58",84.85M,-0.42%
1/10/2018,"12,339.03",79.30M,0.75%
28/09/2018,"12,246.73",114.06M,-1.52%
27/09/2018,"12,435.59",92.63M,0.40%
26/09/2018,"12,385.89",77.28M,0.09%
25/09/2018,"12,374.66",85.78M,0.19%
24/09/2018,"12,350.82",74.82M,-0.64%
21/09/2018,"12,430.88",412.54M,0.85%
20/09/2018,"12,326.48",113.54M,0.88%
19/09/2018,"12,219.02",101.59M,0.50%
18/09/2018,"12,157.67",86.75M,0.51%
17/09/2018,"12,096.41",71.41M,-0.23%
14/09/2018,"12,124.33",80.15M,0.57%
13/09/2018,"12,055.55",100.10M,0.19%
12/9/2018,"12,032.30",115.76M,0.52%
11/9/2018,"11,970.27",95.92M,-0.13%
10/9/2018,"11,986.34",82.98M,0.22%
7/9/2018,"11,959.63",104.94M,0.04%
6/9/2018,"11,955.25",90.15M,-0.71%
5/9/2018,"12,040.46",112.88M,-1.39%
4/9/2018,"12,210.21",87.09M,-1.10%
3/9/2018,"12,346.41",52.34M,-0.14%
31/08/2018,"12,364.06",93.07M,-1.04%
30/08/2018,"12,494.24",75.97M,-0.54%
29/08/2018,"12,561.68",59.99M,0.27%
28/08/2018,"12,527.42",75.15M,-0.09%
27/08/2018,"12,538.31",53.82M,1.16%
24/08/2018,"12,394.52",60.88M,0.23%
23/08/2018,"12,365.58",65.64M,-0.16%
22/08/2018,"12,385.70",79.58M,0.01%
21/08/2018,"12,384.49",70.72M,0.43%
20/08/2018,"12,331.30",61.52M,0.99%
17/08/2018,"12,210.55",88.70M,-0.22%
16/08/2018,"12,237.17",83.99M,0.61%
15/08/2018,"12,163.01",102.79M,-1.58%
14/08/2018,"12,358.87",84.56M,0.00%
13/08/2018,"12,358.74",95.64M,-0.53%
10/8/2018,"12,424.35",124.41M,-1.99%
9/8/2018,"12,676.11",73.92M,0.34%
8/8/2018,"12,633.54",92.14M,-0.12%
7/8/2018,"12,648.19",89.81M,0.40%
6/8/2018,"12,598.21",67.63M,-0.14%
3/8/2018,"12,615.76",81.80M,0.55%
2/8/2018,"12,546.33",106.47M,-1.50%
1/8/2018,"12,737.05",96.40M,-0.53%
31/07/2018,"12,805.50",109.80M,0.06%
30/07/2018,"12,798.20",72.91M,-0.48%
27/07/2018,"12,860.40",98.59M,0.40%
26/07/2018,"12,809.23",109.21M,1.83%
25/07/2018,"12,579.33",83.32M,-0.87%
24/07/2018,"12,689.39",92.85M,1.12%
23/07/2018,"12,548.57",67.22M,-0.10%
20/07/2018,"12,561.42",109.78M,-0.98%
19/07/2018,"12,686.29",77.83M,-0.62%
18/07/2018,"12,765.94",90.35M,0.82%
17/07/2018,"12,661.54",94.82M,0.80%
16/07/2018,"12,561.02",100.11M,0.16%
13/07/2018,"12,540.73",82.98M,0.38%
12/7/2018,"12,492.97",74.55M,0.61%
11/7/2018,"12,417.13",86.96M,-1.53%
10/7/2018,"12,609.85",84.39M,0.53%
9/7/2018,"12,543.89",77.04M,0.38%
6/7/2018,"12,496.17",123.08M,0.26%
5/7/2018,"12,464.29",118.00M,1.19%
4/7/2018,"12,317.61",80.84M,-0.26%
3/7/2018,"12,349.14",96.42M,0.91%
2/7/2018,"12,238.17",96.33M,-0.55%
29/06/2018,"12,306.00",117.57M,1.06%
28/06/2018,"12,177.23",110.52M,-1.39%
27/06/2018,"12,348.61",131.84M,0.93%
26/06/2018,"12,234.34",64.39M,-0.29%
25/06/2018,"12,270.33",101.62M,-2.46%
22/06/2018,"12,579.72",86.32M,0.54%
21/06/2018,"12,511.91",114.59M,-1.44%
20/06/2018,"12,695.16",92.39M,0.14%
19/06/2018,"12,677.97",105.67M,-1.22%
18/06/2018,"12,834.11",91.86M,-1.36%
15/06/2018,"13,010.55",265.64M,-0.74%
14/06/2018,"13,107.10",140.30M,1.68%
13/06/2018,"12,890.58",108.97M,0.38%
12/6/2018,"12,842.30",103.76M,0.00%
11/6/2018,"12,842.91",112.08M,0.60%
8/6/2018,"12,766.55",118.58M,-0.35%
7/6/2018,"12,811.05",96.98M,-0.15%
6/6/2018,"12,830.07",110.29M,0.34%
5/6/2018,"12,787.13",111.24M,0.13%
4/6/2018,"12,770.75",87.13M,0.37%
1/6/2018,"12,724.27",127.23M,0.95%
31/05/2018,"12,604.89",190.01M,-1.40%
30/05/2018,"12,783.76",126.40M,0.93%
29/05/2018,"12,666.51",158.73M,-1.53%
28/05/2018,"12,863.46",71.93M,-0.58%
25/05/2018,"12,938.01",107.26M,0.65%
24/05/2018,"12,855.09",148.21M,-0.94%
23/05/2018,"12,976.84",108.70M,-1.47%
22/05/2018,"13,169.92",112.49M,0.71%
18/05/2018,"13,077.72",128.11M,-0.28%
17/05/2018,"13,114.61",94.86M,0.91%
16/05/2018,"12,996.33",107.39M,0.20%
15/05/2018,"12,970.04",109.89M,-0.06%
14/05/2018,"12,977.71",79.56M,-0.18%
11/5/2018,"13,001.24",86.26M,-0.17%
10/5/2018,"13,022.87",74.39M,0.62%
9/5/2018,"12,943.06",105.85M,0.24%
8/5/2018,"12,912.21",98.54M,-0.28%
7/5/2018,"12,948.14",66.80M,1.00%
4/5/2018,"12,819.60",102.13M,1.02%
3/5/2018,"12,690.15",101.87M,-0.88%
2/5/2018,"12,802.25",114.34M,1.51%
30/04/2018,"12,612.11",99.51M,0.25%
27/04/2018,"12,580.87",110.47M,0.64%
26/04/2018,"12,500.47",123.56M,0.63%
25/04/2018,"12,422.30",111.94M,-1.02%
24/04/2018,"12,550.82",109.35M,-0.17%
23/04/2018,"12,572.39",80.57M,0.25%
20/04/2018,"12,540.50",115.13M,-0.21%
19/04/2018,"12,567.42",72.85M,-0.19%
18/04/2018,"12,590.83",85.60M,0.04%
17/04/2018,"12,585.57",87.99M,1.57%
16/04/2018,"12,391.41",64.60M,-0.41%
13/04/2018,"12,442.40",79.07M,0.22%
12/4/2018,"12,415.01",84.59M,0.98%
11/4/2018,"12,293.97",101.87M,-0.83%
10/4/2018,"12,397.32",102.43M,1.11%
9/4/2018,"12,261.75",79.68M,0.17%
6/4/2018,"12,241.27",89.70M,-0.52%
5/4/2018,"12,305.19",112.47M,2.90%
4/4/2018,"11,957.90",110.62M,-0.37%
3/4/2018,"12,002.45",98.17M,-0.78%
29/03/2018,"12,096.73",115.04M,1.31%
28/03/2018,"11,940.71",116.90M,-0.25%
27/03/2018,"11,970.83",101.73M,1.56%
26/03/2018,"11,787.26",102.95M,-0.83%
23/03/2018,"11,886.31",150.12M,-1.77%
22/03/2018,"12,100.08",142.71M,-1.70%
21/03/2018,"12,309.15",112.29M,0.01%
20/03/2018,"12,307.33",75.16M,0.74%
19/03/2018,"12,217.02",100.32M,-1.39%
16/03/2018,"12,389.58",219.42M,0.36%
15/03/2018,"12,345.56",109.96M,0.88%
14/03/2018,"12,237.74",107.43M,0.14%
13/03/2018,"12,221.03",135.97M,-1.59%
12/3/2018,"12,418.39",141.03M,0.58%
9/3/2018,"12,346.68",99.08M,-0.07%
8/3/2018,"12,355.57",100.78M,0.90%
7/3/2018,"12,245.36",95.79M,1.09%
6/3/2018,"12,113.87",107.75M,0.19%
5/3/2018,"12,090.87",113.32M,1.49%
2/3/2018,"11,913.71",124.21M,-2.27%
1/3/2018,"12,190.94",117.20M,-1.97%
28/02/2018,"12,435.85",96.28M,-0.44%
27/02/2018,"12,490.73",92.64M,-0.29%
26/02/2018,"12,527.04",80.73M,0.35%
23/02/2018,"12,483.79",100.96M,0.18%
22/02/2018,"12,461.91",107.40M,-0.07%
21/02/2018,"12,470.49",85.96M,-0.14%
20/02/2018,"12,487.90",89.82M,0.83%
19/02/2018,"12,385.60",68.99M,-0.53%
16/02/2018,"12,451.96",107.45M,0.86%
15/02/2018,"12,346.17",115.40M,0.06%
14/02/2018,"12,339.16",134.76M,1.17%
13/02/2018,"12,196.50",97.53M,-0.70%
12/2/2018,"12,282.77",123.74M,1.45%
9/2/2018,"12,107.48",181.25M,-1.25%
8/2/2018,"12,260.29",158.76M,-2.62%
7/2/2018,"12,590.43",158.22M,1.60%
6/2/2018,"12,392.66",211.19M,-2.32%
5/2/2018,"12,687.49",117.46M,-0.76%
2/2/2018,"12,785.16",145.23M,-1.68%
1/2/2018,"13,003.90",126.68M,-1.41%
31/01/2018,"13,189.48",115.31M,-0.06%
30/01/2018,"13,197.71",118.71M,-0.95%
29/01/2018,"13,324.48",81.26M,-0.12%
26/01/2018,"13,340.17",78.17M,0.31%
25/01/2018,"13,298.36",109.40M,-0.87%
24/01/2018,"13,414.74",108.64M,-1.07%
23/01/2018,"13,559.60",100.25M,0.71%
22/01/2018,"13,463.69",98.24M,0.22%
19/01/2018,"13,434.45",111.49M,1.15%
18/01/2018,"13,281.43",92.42M,0.74%
17/01/2018,"13,183.96",90.87M,-0.47%
16/01/2018,"13,246.33",88.46M,0.35%
15/01/2018,"13,200.51",60.13M,-0.34%
12/1/2018,"13,245.03",90.61M,0.32%
11/1/2018,"13,202.90",114.00M,-0.59%
10/1/2018,"13,281.34",124.06M,-0.78%
9/1/2018,"13,385.59",97.70M,0.13%
8/1/2018,"13,367.78",97.94M,0.36%
5/1/2018,"13,319.64",116.04M,1.15%
4/1/2018,"13,167.89",104.33M,1.46%
3/1/2018,"12,978.21",87.43M,0.83%
2/1/2018,"12,871.39",88.71M,-0.36%
29/12/2017,"12,917.64",43.47M,-0.48%
28/12/2017,"12,979.94",44.49M,-0.69%
27/12/2017,"13,070.02",46.06M,-0.02%
22/12/2017,"13,072.79",54.51M,-0.28%
21/12/2017,"13,109.74",72.54M,0.31%
20/12/2017,"13,069.17",82.31M,-1.11%
19/12/2017,"13,215.79",76.17M,-0.72%
18/12/2017,"13,312.30",96.56M,1.59%
15/12/2017,"13,103.56",189.33M,0.27%
14/12/2017,"13,068.08",125.31M,-0.44%
13/12/2017,"13,125.64",122.82M,-0.44%
12/12/2017,"13,183.53",78.86M,0.46%
11/12/2017,"13,123.65",73.70M,-0.23%
8/12/2017,"13,153.70",107.30M,0.83%
7/12/2017,"13,045.15",78.82M,0.36%
6/12/2017,"12,998.85",87.25M,-0.38%
5/12/2017,"13,048.54",83.94M,-0.08%
4/12/2017,"13,058.55",88.47M,1.53%
1/12/2017,"12,861.49",117.91M,-1.25%
30/11/2017,"13,023.98",129.91M,-0.29%
29/11/2017,"13,061.87",96.18M,0.02%
28/11/2017,"13,059.53",68.16M,0.46%
27/11/2017,"13,000.20",66.08M,-0.46%
24/11/2017,"13,059.84",66.01M,0.39%
23/11/2017,"13,008.55",71.30M,-0.05%
22/11/2017,"13,015.04",82.77M,-1.16%
21/11/2017,"13,167.54",103.69M,0.83%
20/11/2017,"13,058.66",93.19M,0.50%
17/11/2017,"12,993.73",104.02M,-0.41%
16/11/2017,"13,047.22",103.04M,0.55%
15/11/2017,"12,976.37",136.17M,-0.44%
14/11/2017,"13,033.48",94.22M,-0.31%
13/11/2017,"13,074.42",105.06M,-0.40%
10/11/2017,"13,127.47",118.51M,-0.42%
9/11/2017,"13,182.56",145.30M,-1.49%
8/11/2017,"13,382.42",106.42M,0.02%
7/11/2017,"13,379.27",88.96M,-0.66%
6/11/2017,"13,468.79",92.40M,-0.07%
3/11/2017,"13,478.86",90.00M,0.28%
2/11/2017,"13,440.93",96.88M,-0.18%
1/11/2017,"13,465.51",128.44M,1.78%
30/10/2017,"13,229.57",73.52M,0.09%
27/10/2017,"13,217.54",106.97M,0.64%
26/10/2017,"13,133.28",113.62M,1.39%
25/10/2017,"12,953.41",95.36M,-0.46%
24/10/2017,"13,013.19",97.34M,0.08%
23/10/2017,"13,003.14",61.44M,0.09%
20/10/2017,"12,991.28",83.57M,0.01%
19/10/2017,"12,990.10",82.34M,-0.41%
18/10/2017,"13,043.03",65.71M,0.37%
17/10/2017,"12,995.06",70.29M,-0.07%
16/10/2017,"13,003.70",56.35M,0.09%
13/10/2017,"12,991.87",70.25M,0.07%
12/10/2017,"12,982.89",76.55M,0.09%
11/10/2017,"12,970.68",75.12M,0.17%
10/10/2017,"12,949.25",67.27M,-0.21%
9/10/2017,"12,976.40",62.76M,0.16%
6/10/2017,"12,955.94",75.29M,-0.09%
